r	479	487	750	540	mask	r
r	785	490	966	540	mask	r
r	996	490	1048	528	mask	r
r	1077	490	1101	528	mask	r
r	1136	490	1261	528	mask	r
r	1291	511	1343	519	mask	r
r	1372	490	1431	537	mask	r
r	1457	487	1682	528	mask	r
r	528	549	844	598	mask	r
r	873	552	917	587	mask	r
r	917	552	928	566	mask	r
r	931	581	940	590	mask	r
b	607	680	715	724	mask	b
r	765	680	1019	718	mask	r
b	607	741	715	782	mask	b
r	762	741	814	779	mask	r
r	838	741	920	776	mask	r
r	934	738	1028	782	mask	r
r	1057	741	1101	776	mask	r
r	1127	741	1218	774	mask	r
r	1244	738	1635	782	mask	r
b	581	800	715	841	mask	b
r	768	800	931	835	mask	r
r	955	800	1001	835	mask	r
r	1028	800	1077	835	mask	r
r	1101	800	1168	838	mask	r
r	479	1025	765	1071	mask	r
r	788	1025	841	1063	mask	r
r	858	1025	885	1063	mask	r
r	908	1025	1031	1063	mask	r
r	1054	1045	1104	1051	mask	r
r	1124	1025	1182	1071	mask	r
r	1206	1025	1296	1071	mask	r
r	1317	1022	1688	1071	mask	r
r	531	1086	639	1121	mask	r
r	674	1083	1010	1136	mask	r
r	1235	1115	1244	1130	mask	r
b	613	1215	718	1255	mask	b
r	768	1215	887	1250	mask	r
r	914	1215	1060	1255	mask	r
b	613	1273	715	1317	mask	b
r	771	1273	852	1311	mask	r
r	876	1273	1071	1317	mask	r
b	613	1334	715	1375	mask	b
r	762	1334	978	1375	mask	r
r	1001	1331	1112	1375	mask	r
r	1136	1331	1182	1369	mask	r
r	1206	1331	1375	1375	mask	r
r	481	1556	668	1597	mask	r
r	698	1556	1124	1609	mask	r
r	1150	1556	1200	1594	mask	r
r	1223	1556	1253	1594	mask	r
r	1270	1556	1688	1606	mask	r
r	531	1621	587	1656	mask	r
r	613	1618	809	1667	mask	r
r	832	1641	885	1644	mask	r
r	908	1618	966	1661	mask	r
r	993	1629	1060	1656	mask	r
r	1086	1618	1293	1661	mask	r
r	1323	1618	1369	1653	mask	r
r	1369	1618	1381	1632	mask	r
r	1384	1647	1393	1653	mask	r
b	616	1746	721	1787	mask	b
r	768	1749	820	1784	mask	r
r	855	1758	972	1790	mask	r
r	1007	1746	1144	1781	mask	r
r	1180	1737	1334	1790	mask	r
b	616	1808	724	1848	mask	b
r	771	1805	937	1846	mask	r
b	616	1866	718	1907	mask	b
r	771	1866	946	1910	mask	r
r	487	2094	663	2132	mask	r
r	695	2091	958	2141	mask	r
r	990	2091	1036	2129	mask	r
r	1066	2091	1089	2129	mask	r
r	1118	2091	1308	2132	mask	r
r	1340	2111	1390	2117	mask	r
r	1425	2100	1480	2138	mask	r
r	1513	2103	1583	2129	mask	r
r	1615	2091	1694	2126	mask	r
r	537	2152	876	2199	mask	r
r	908	2149	952	2187	mask	r
b	619	2281	724	2322	mask	b
r	774	2281	896	2316	mask	r
r	923	2281	969	2319	mask	r
r	998	2281	1191	2322	mask	r
r	1220	2278	1346	2316	mask	r
b	619	2339	724	2383	mask	b
r	774	2339	896	2374	mask	r
r	925	2339	972	2374	mask	r
r	1001	2336	1334	2383	mask	r
r	1366	2339	1597	2383	mask	r
b	619	2400	724	2441	mask	b
r	768	2400	823	2438	mask	r
r	847	2400	928	2436	mask	r
r	949	2400	1007	2436	mask	r
r	1025	2398	1326	2436	mask	r
r	1355	2398	1624	2441	mask	r
r	996	385	1045	406	mask	r
r	1057	382	1107	420	mask	r
r	1121	388	1171	406	mask	r
