r	826	375	862	381	mask	r
r	885	359	926	389	mask	r
r	949	378	988	384	mask	r
r	434	428	542	453	mask	r
r	556	434	587	453	mask	r
r	603	428	706	459	mask	r
r	726	425	776	453	mask	r
r	790	425	804	450	mask	r
r	823	428	862	453	mask	r
r	885	425	965	456	mask	r
r	990	436	1001	450	mask	r
r	1024	428	1088	453	mask	r
r	1110	436	1188	462	mask	r
r	1210	431	1283	462	mask	r
r	1299	434	1405	459	mask	r
r	1422	439	1458	459	mask	r
r	431	464	487	487	mask	r
r	500	462	567	487	mask	r
r	581	459	617	487	mask	r
r	631	459	759	487	mask	r
r	773	459	804	487	mask	r
r	818	459	965	489	mask	r
r	982	464	988	484	mask	r
r	1004	459	1027	487	mask	r
r	1040	464	1177	487	mask	r
r	1196	470	1244	495	mask	r
r	1258	473	1316	489	mask	r
r	1335	464	1402	489	mask	r
r	1419	473	1458	492	mask	r
r	431	492	498	520	mask	r
r	512	500	539	517	mask	r
r	551	495	587	517	mask	r
r	603	500	648	517	mask	r
r	659	492	757	526	mask	r
r	773	512	782	517	mask	r
r	798	500	809	514	mask	r
r	370	539	423	573	mask	r
b	450	539	740	570	mask	b
r	759	537	971	581	mask	r
r	982	537	1040	578	mask	r
r	1054	548	1091	570	mask	r
r	1113	539	1205	578	mask	r
r	1221	542	1322	573	mask	r
r	1344	542	1452	576	mask	r
r	448	590	475	617	mask	r
r	492	587	637	623	mask	r
r	654	587	898	626	mask	r
r	915	587	957	617	mask	r
r	979	587	1127	617	mask	r
r	1149	590	1185	617	mask	r
r	1219	590	1249	617	mask	r
r	1271	592	1372	629	mask	r
r	1391	592	1458	623	mask	r
r	409	626	523	659	mask	r
r	539	623	642	659	mask	r
r	665	626	695	654	mask	r
r	712	626	784	659	mask	r
r	804	626	821	654	mask	r
r	834	626	865	654	mask	r
r	885	626	924	654	mask	r
r	940	623	1018	659	mask	r
r	1040	626	1046	651	mask	r
r	1068	631	1096	662	mask	r
r	1116	623	1188	654	mask	r
r	462	670	539	695	mask	r
r	551	670	701	695	mask	r
r	715	670	757	695	mask	r
r	768	670	795	695	mask	r
r	812	670	965	701	mask	r
r	976	670	1035	695	mask	r
r	1049	676	1096	701	mask	r
r	1110	670	1196	701	mask	r
r	1210	679	1335	704	mask	r
r	1349	673	1377	698	mask	r
r	1394	676	1458	706	mask	r
r	434	704	498	729	mask	r
r	512	704	590	729	mask	r
r	603	704	615	726	mask	r
r	631	704	670	731	mask	r
r	681	701	768	729	mask	r
r	784	704	873	729	mask	r
r	445	745	473	770	mask	r
r	489	743	526	770	mask	r
r	542	751	570	770	mask	r
r	587	751	612	770	mask	r
r	631	743	673	770	mask	r
r	695	740	879	770	mask	r
i	898	740	1035	779	mask	i
r	1057	751	1096	770	mask	r
r	1124	743	1452	782	mask	r
r	409	779	428	807	mask	r
r	445	779	617	812	mask	r
r	637	776	740	812	mask	r
r	759	779	793	807	mask	r
r	807	779	868	807	mask	r
r	890	779	965	812	mask	r
r	988	779	996	807	mask	r
r	1018	787	1046	815	mask	r
r	1063	776	1138	809	mask	r
r	464	826	495	848	mask	r
r	509	823	634	848	mask	r
r	645	823	693	848	mask	r
r	706	823	787	848	mask	r
r	801	823	829	848	mask	r
r	846	823	898	857	mask	r
r	915	823	935	848	mask	r
r	949	823	1015	857	mask	r
r	1029	826	1082	848	mask	r
r	1099	826	1132	851	mask	r
r	1143	826	1213	857	mask	r
r	1227	826	1302	851	mask	r
r	1316	834	1374	851	mask	r
r	1386	826	1455	854	mask	r
r	431	857	484	885	mask	r
r	492	857	576	885	mask	r
r	590	857	651	882	mask	r
r	665	860	723	882	mask	r
r	734	857	910	887	mask	r
r	921	857	937	882	mask	r
r	949	862	976	882	mask	r
r	990	860	1043	890	mask	r
r	1060	865	1102	890	mask	r
r	1116	860	1166	885	mask	r
r	1177	860	1283	887	mask	r
r	1296	860	1327	885	mask	r
r	1335	860	1455	887	mask	r
r	431	890	445	915	mask	r
r	459	898	503	915	mask	r
r	517	890	606	924	mask	r
r	623	890	687	915	mask	r
r	704	890	790	915	mask	r
r	801	890	832	915	mask	r
r	846	890	865	915	mask	r
r	879	890	979	921	mask	r
r	996	890	1015	915	mask	r
r	1029	898	1088	918	mask	r
r	1102	887	1221	924	mask	r
r	1235	890	1308	915	mask	r
r	1327	898	1383	915	mask	r
r	1397	898	1455	918	mask	r
r	431	924	617	954	mask	r
r	634	924	665	949	mask	r
r	681	932	723	949	mask	r
r	745	924	809	949	mask	r
r	826	924	854	949	mask	r
r	873	924	1052	949	mask	r
r	1068	926	1110	949	mask	r
r	1127	924	1221	949	mask	r
r	1238	924	1249	949	mask	r
r	1266	924	1285	949	mask	r
r	1302	924	1455	951	mask	r
r	431	957	478	979	mask	r
r	495	957	526	982	mask	r
r	539	954	581	988	mask	r
r	598	960	617	982	mask	r
r	631	957	645	979	mask	r
r	659	960	695	982	mask	r
r	709	960	854	988	mask	r
r	868	957	951	988	mask	r
r	965	957	999	985	mask	r
r	1015	957	1180	985	mask	r
r	1193	957	1274	985	mask	r
r	1288	957	1372	982	mask	r
r	445	999	473	1024	mask	r
r	489	996	523	1024	mask	r
r	542	1004	570	1024	mask	r
r	587	1004	612	1024	mask	r
r	629	996	670	1024	mask	r
r	687	996	790	1027	mask	r
r	807	996	823	1024	mask	r
r	837	999	882	1027	mask	r
r	898	999	1029	1038	mask	r
r	1046	1007	1146	1038	mask	r
r	1166	999	1246	1038	mask	r
r	1266	996	1305	1027	mask	r
r	1322	999	1352	1027	mask	r
r	1369	999	1455	1027	mask	r
r	409	1032	520	1068	mask	r
r	537	1029	573	1060	mask	r
r	592	1032	768	1068	mask	r
r	784	1032	887	1068	mask	r
r	910	1035	940	1063	mask	r
r	957	1035	1018	1063	mask	r
r	1038	1038	1116	1071	mask	r
r	1135	1038	1177	1071	mask	r
r	1193	1043	1221	1074	mask	r
r	1241	1035	1313	1065	mask	r
r	464	1074	481	1099	mask	r
r	495	1077	531	1099	mask	r
r	545	1074	645	1099	mask	r
r	656	1074	701	1099	mask	r
r	715	1074	798	1099	mask	r
r	815	1079	857	1099	mask	r
r	871	1077	893	1099	mask	r
r	904	1074	1027	1104	mask	r
r	1040	1079	1065	1102	mask	r
r	1077	1077	1216	1102	mask	r
r	1230	1077	1269	1104	mask	r
r	1285	1077	1399	1107	mask	r
r	1413	1077	1452	1102	mask	r
r	431	1104	514	1129	mask	r
r	531	1107	562	1129	mask	r
r	578	1107	640	1129	mask	r
r	654	1104	776	1138	mask	r
r	790	1113	801	1129	mask	r
r	821	1104	985	1138	mask	r
r	996	1107	1102	1138	mask	r
r	1118	1116	1146	1132	mask	r
r	1163	1110	1205	1132	mask	r
r	1219	1107	1246	1132	mask	r
r	1260	1116	1302	1132	mask	r
r	1316	1107	1452	1138	mask	r
r	431	1141	453	1163	mask	r
r	478	1138	498	1163	mask	r
r	523	1138	587	1163	mask	r
r	612	1138	693	1168	mask	r
r	712	1143	740	1163	mask	r
r	762	1138	857	1168	mask	r
r	871	1141	985	1163	mask	r
r	999	1146	1024	1163	mask	r
r	1043	1141	1091	1166	mask	r
r	1107	1146	1155	1171	mask	r
r	1171	1146	1213	1171	mask	r
r	1227	1146	1255	1166	mask	r
r	1271	1141	1427	1171	mask	r
r	1441	1141	1452	1166	mask	r
r	431	1168	517	1193	mask	r
r	534	1177	576	1193	mask	r
r	592	1171	712	1202	mask	r
r	726	1168	754	1193	mask	r
r	770	1168	929	1202	mask	r
r	946	1180	957	1191	mask	r
r	974	1171	1088	1202	mask	r
r	1104	1171	1163	1196	mask	r
r	1180	1180	1207	1199	mask	r
r	1221	1171	1358	1202	mask	r
r	1374	1180	1422	1205	mask	r
r	1433	1174	1455	1199	mask	r
r	434	1202	537	1241	mask	r
r	551	1202	656	1232	mask	r
r	673	1205	695	1224	mask	r
i	709	1207	776	1224	mask	i
i	793	1207	837	1232	mask	i
i	857	1207	885	1227	mask	i
i	901	1202	1038	1227	mask	i
i	1052	1210	1102	1235	mask	i
i	1118	1205	1135	1230	mask	i
i	1155	1207	1177	1230	mask	i
i	1196	1207	1296	1235	mask	i
r	1313	1205	1455	1232	mask	r
r	431	1232	520	1258	mask	r
r	531	1232	642	1263	mask	r
r	656	1232	748	1258	mask	r
r	765	1241	846	1263	mask	r
r	860	1232	887	1258	mask	r
r	904	1235	1021	1260	mask	r
r	1038	1246	1049	1255	mask	r
r	367	1280	420	1310	mask	r
b	448	1277	701	1310	mask	b
r	723	1280	826	1319	mask	r
i	854	1280	1013	1310	mask	i
i	1043	1283	1079	1313	mask	i
i	1102	1283	1249	1319	mask	i
r	1274	1285	1372	1313	mask	r
r	1397	1283	1452	1324	mask	r
r	409	1330	595	1360	mask	r
r	606	1319	642	1352	mask	r
