r	85	242	116	301	mask	r
r	126	242	376	297	mask	r
r	389	263	523	301	mask	r
r	85	314	301	372	mask	r
r	318	335	451	372	mask	r
r	85	434	157	465	mask	r
r	174	431	345	465	mask	r
i	88	475	205	509	mask	i
r	218	475	280	502	mask	r
r	85	513	140	540	mask	r
r	150	513	174	543	mask	r
r	184	513	232	540	mask	r
r	242	526	253	530	mask	r
r	266	513	307	540	mask	r
r	321	519	331	540	mask	r
r	342	513	372	540	mask	r
r	383	519	420	540	mask	r
r	85	547	133	578	mask	r
r	143	547	232	578	mask	r
r	246	547	359	578	mask	r
r	372	550	400	578	mask	r
r	413	550	571	581	mask	r
r	584	550	615	578	mask	r
i	85	608	253	639	mask	i
r	266	608	321	636	mask	r
r	85	646	140	673	mask	r
r	150	646	232	677	mask	r
r	242	660	253	663	mask	r
r	263	646	287	673	mask	r
r	301	653	314	673	mask	r
r	328	646	355	673	mask	r
r	366	653	403	673	mask	r
r	85	684	133	711	mask	r
r	143	684	232	711	mask	r
r	246	684	359	711	mask	r
r	372	684	400	711	mask	r
r	413	684	571	714	mask	r
r	584	684	615	711	mask	r
i	85	742	208	776	mask	i
r	222	742	283	769	mask	r
r	85	779	136	807	mask	r
r	150	779	232	810	mask	r
r	242	793	249	797	mask	r
r	259	779	287	807	mask	r
r	301	786	314	807	mask	r
r	324	779	355	807	mask	r
r	366	786	400	807	mask	r
r	85	817	129	844	mask	r
r	143	817	225	851	mask	r
r	239	817	314	848	mask	r
r	324	817	355	844	mask	r
r	82	899	236	933	mask	r
r	249	899	407	933	mask	r
i	85	944	150	971	mask	i
i	160	944	191	971	mask	i
i	198	944	324	974	mask	i
r	338	944	400	971	mask	r
r	82	978	218	1012	mask	r
r	229	978	256	1009	mask	r
r	266	978	335	1016	mask	r
r	348	995	355	998	mask	r
r	366	981	420	1012	mask	r
r	431	988	444	1009	mask	r
r	454	981	509	1012	mask	r
r	519	988	554	1009	mask	r
r	85	1016	129	1043	mask	r
r	143	1016	232	1043	mask	r
r	242	1016	273	1043	mask	r
r	283	1016	338	1043	mask	r
r	348	1016	564	1050	mask	r
r	578	1016	629	1043	mask	r
i	85	1077	249	1111	mask	i
r	266	1077	324	1104	mask	r
r	82	1111	194	1146	mask	r
r	205	1111	229	1142	mask	r
r	239	1111	311	1149	mask	r
r	321	1128	328	1132	mask	r
r	342	1115	396	1142	mask	r
r	407	1122	417	1142	mask	r
r	427	1115	485	1146	mask	r
r	492	1122	530	1142	mask	r
r	82	1149	129	1176	mask	r
r	143	1149	229	1176	mask	r
r	242	1149	273	1176	mask	r
r	280	1149	338	1176	mask	r
r	348	1149	564	1187	mask	r
r	578	1149	629	1176	mask	r
i	85	1207	147	1238	mask	i
i	157	1210	188	1238	mask	i
i	198	1210	324	1241	mask	i
r	338	1210	400	1238	mask	r
r	82	1245	218	1279	mask	r
r	229	1248	256	1275	mask	r
r	266	1248	335	1279	mask	r
r	345	1262	352	1265	mask	r
r	362	1248	420	1279	mask	r
r	427	1255	441	1275	mask	r
r	451	1248	506	1279	mask	r
r	516	1255	554	1275	mask	r
r	82	1282	129	1310	mask	r
r	143	1282	229	1310	mask	r
r	242	1282	273	1310	mask	r
r	280	1282	335	1310	mask	r
r	348	1282	564	1320	mask	r
r	578	1282	629	1313	mask	r
r	82	1368	184	1399	mask	r
r	198	1368	359	1399	mask	r
i	88	1409	205	1440	mask	i
r	218	1409	324	1440	mask	r
r	82	1447	136	1474	mask	r
r	147	1447	174	1477	mask	r
r	181	1447	229	1474	mask	r
r	242	1460	249	1464	mask	r
r	259	1447	283	1474	mask	r
r	301	1453	314	1474	mask	r
r	324	1447	348	1474	mask	r
r	366	1453	400	1474	mask	r
r	82	1481	129	1512	mask	r
r	143	1484	236	1512	mask	r
r	246	1481	290	1512	mask	r
r	301	1484	482	1515	mask	r
r	492	1484	526	1512	mask	r
i	82	1542	99	1570	mask	i
i	109	1542	205	1570	mask	i
i	212	1542	242	1570	mask	i
i	253	1542	352	1570	mask	i
i	366	1546	454	1573	mask	i
r	468	1546	574	1577	mask	r
r	82	1580	136	1607	mask	r
r	147	1580	229	1611	mask	r
r	239	1594	249	1597	mask	r
r	259	1580	283	1607	mask	r
r	301	1587	311	1607	mask	r
r	321	1580	372	1611	mask	r
r	386	1587	424	1607	mask	r
r	82	1618	129	1645	mask	r
r	143	1618	236	1645	mask	r
r	249	1618	318	1648	mask	r
r	331	1618	362	1645	mask	r
i	85	1676	143	1703	mask	i
i	150	1676	287	1707	mask	i
r	301	1676	407	1707	mask	r
r	82	1713	136	1741	mask	r
r	147	1713	171	1744	mask	r
r	181	1713	229	1741	mask	r
r	239	1730	249	1730	mask	r
r	259	1713	314	1744	mask	r
r	324	1720	335	1741	mask	r
r	348	1713	400	1744	mask	r
r	413	1724	448	1741	mask	r
r	82	1751	129	1778	mask	r
r	140	1751	229	1778	mask	r
r	239	1751	270	1778	mask	r
r	280	1751	335	1778	mask	r
r	348	1751	376	1778	mask	r
r	389	1751	434	1778	mask	r
r	448	1751	526	1782	mask	r
r	537	1751	571	1778	mask	r
i	85	1809	191	1843	mask	i
r	205	1819	222	1837	mask	r
r	236	1809	297	1837	mask	r
r	82	1847	136	1874	mask	r
r	147	1847	171	1878	mask	r
r	181	1847	229	1874	mask	r
r	239	1847	287	1874	mask	r
r	297	1854	311	1874	mask	r
r	324	1847	369	1874	mask	r
r	379	1857	413	1874	mask	r
r	82	1884	126	1912	mask	r
r	140	1884	280	1912	mask	r
r	294	1884	321	1912	mask	r
r	335	1884	427	1915	mask	r
r	441	1884	472	1912	mask	r
i	78	1943	99	1970	mask	i
i	106	1943	236	1977	mask	i
r	246	1943	307	1970	mask	r
r	82	1980	133	2008	mask	r
r	143	1980	171	2011	mask	r
r	181	1980	229	2008	mask	r
r	239	1997	246	1997	mask	r
r	259	1980	366	2008	mask	r
r	379	1990	413	2008	mask	r
r	82	2018	126	2045	mask	r
r	140	2018	242	2045	mask	r
r	253	2018	451	2049	mask	r
r	465	2018	496	2045	mask	r
i	82	2076	123	2107	mask	i
r	136	2076	188	2103	mask	r
r	198	2076	229	2103	mask	r
r	82	2114	133	2141	mask	r
r	143	2114	171	2144	mask	r
r	181	2114	229	2141	mask	r
r	239	2131	246	2131	mask	r
r	259	2114	287	2141	mask	r
r	297	2120	311	2141	mask	r
r	321	2114	348	2141	mask	r
r	362	2120	396	2141	mask	r
r	82	2148	126	2179	mask	r
r	140	2151	177	2179	mask	r
r	191	2151	277	2182	mask	r
r	287	2151	321	2179	mask	r
r	78	2233	236	2268	mask	r
r	249	2233	386	2268	mask	r
i	78	2278	171	2312	mask	i
r	184	2285	201	2305	mask	r
r	215	2278	232	2305	mask	r
r	82	2312	184	2339	mask	r
r	194	2329	201	2333	mask	r
r	215	2312	287	2339	mask	r
r	301	2315	328	2339	mask	r
r	342	2322	376	2339	mask	r
r	82	2350	126	2377	mask	r
r	136	2350	246	2384	mask	r
r	256	2350	352	2380	mask	r
r	366	2350	396	2377	mask	r
i	82	2411	150	2442	mask	i
r	160	2418	181	2439	mask	r
r	191	2411	212	2439	mask	r
r	78	2449	194	2473	mask	r
r	208	2463	215	2466	mask	r
r	225	2445	301	2473	mask	r
r	311	2449	342	2473	mask	r
r	352	2456	386	2476	mask	r
r	78	2483	126	2510	mask	r
r	136	2483	201	2510	mask	r
r	212	2483	311	2514	mask	r
r	324	2483	355	2510	mask	r
i	82	2545	167	2572	mask	i
i	177	2551	236	2579	mask	i
i	246	2545	393	2579	mask	i
i	403	2551	417	2572	mask	i
r	420	2545	431	2558	mask	r
r	441	2545	458	2575	mask	r
r	468	2551	489	2572	mask	r
r	502	2545	561	2572	mask	r
r	78	2579	191	2613	mask	r
r	201	2579	229	2613	mask	r
r	239	2579	307	2613	mask	r
r	321	2596	328	2599	mask	r
r	338	2582	393	2613	mask	r
r	403	2589	417	2610	mask	r
r	427	2582	482	2613	mask	r
r	492	2589	526	2610	mask	r
r	78	2616	126	2644	mask	r
r	140	2616	225	2644	mask	r
r	236	2616	266	2644	mask	r
r	277	2616	331	2644	mask	r
r	345	2616	557	2651	mask	r
r	571	2620	626	2647	mask	r
i	78	2678	167	2705	mask	i
i	174	2685	236	2712	mask	i
i	242	2678	393	2712	mask	i
i	400	2685	417	2705	mask	i
r	420	2678	431	2692	mask	r
r	434	2678	454	2709	mask	r
r	468	2685	485	2705	mask	r
r	499	2678	561	2705	mask	r
r	78	2712	191	2746	mask	r
r	201	2712	229	2743	mask	r
r	236	2712	307	2746	mask	r
r	318	2729	324	2733	mask	r
r	335	2716	389	2743	mask	r
r	400	2723	413	2743	mask	r
r	424	2716	478	2746	mask	r
r	492	2723	526	2743	mask	r
r	78	2750	126	2777	mask	r
r	136	2750	225	2777	mask	r
r	236	2750	266	2777	mask	r
r	277	2750	331	2777	mask	r
r	342	2750	557	2784	mask	r
r	571	2753	622	2781	mask	r
r	78	2835	229	2866	mask	r
i	78	2876	174	2904	mask	i
i	184	2876	215	2904	mask	i
i	222	2876	314	2907	mask	i
r	324	2876	386	2904	mask	r
r	78	2914	129	2941	mask	r
r	143	2914	167	2945	mask	r
r	177	2914	225	2941	mask	r
r	236	2928	242	2931	mask	r
r	256	2914	283	2941	mask	r
r	294	2921	307	2941	mask	r
r	318	2914	348	2941	mask	r
r	359	2921	393	2941	mask	r
r	78	2948	123	2976	mask	r
r	136	2948	239	2979	mask	r
r	249	2948	448	2983	mask	r
r	461	2952	492	2979	mask	r
i	75	3010	246	3041	mask	i
r	259	3010	318	3037	mask	r
r	78	3048	129	3075	mask	r
r	143	3048	167	3078	mask	r
r	177	3048	259	3075	mask	r
r	270	3061	277	3065	mask	r
r	287	3048	342	3078	mask	r
r	352	3054	366	3075	mask	r
r	376	3048	403	3075	mask	r
r	417	3054	451	3075	mask	r
r	78	3082	123	3109	mask	r
r	136	3082	201	3109	mask	r
r	215	3082	345	3116	mask	r
r	359	3085	389	3113	mask	r
i	762	236	841	266	mask	i
i	851	246	865	266	mask	i
i	875	239	978	270	mask	i
r	992	239	1050	266	mask	r
r	762	273	817	301	mask	r
r	827	273	851	304	mask	r
r	862	273	909	301	mask	r
r	920	290	930	294	mask	r
r	940	273	995	304	mask	r
r	1005	280	1019	301	mask	r
r	1026	273	1050	301	mask	r
r	1067	280	1104	301	mask	r
r	762	311	810	338	mask	r
r	821	311	968	345	mask	r
r	981	311	1084	338	mask	r
r	1094	311	1122	338	mask	r
r	1135	311	1265	342	mask	r
r	1275	311	1310	338	mask	r
r	762	393	954	427	mask	r
i	762	437	827	468	mask	i
r	838	437	889	465	mask	r
r	903	437	930	465	mask	r
r	762	475	992	502	mask	r
r	1002	475	1033	502	mask	r
r	1043	482	1077	502	mask	r
r	759	509	807	540	mask	r
r	821	513	872	540	mask	r
r	882	513	1002	540	mask	r
r	1016	513	1067	543	mask	r
r	1077	509	1111	540	mask	r
i	766	571	882	598	mask	i
i	892	571	923	598	mask	i
i	933	571	1043	605	mask	i
r	1053	578	1070	598	mask	r
r	1084	571	1146	598	mask	r
r	759	608	844	636	mask	r
r	858	626	865	626	mask	r
r	875	608	906	636	mask	r
r	916	615	930	636	mask	r
r	937	608	968	636	mask	r
r	978	615	1016	636	mask	r
r	759	646	807	673	mask	r
r	821	646	961	673	mask	r
r	974	646	1002	673	mask	r
r	1016	646	1108	677	mask	r
r	1122	643	1152	673	mask	r
i	762	704	800	732	mask	i
i	810	704	930	735	mask	i
r	940	704	1002	732	mask	r
r	759	742	875	769	mask	r
r	886	759	896	759	mask	r
r	906	742	1016	769	mask	r
r	1026	749	1060	769	mask	r
r	759	779	807	807	mask	r
r	821	779	944	814	mask	r
r	954	779	1033	807	mask	r
r	1043	779	1098	810	mask	r
r	1111	776	1142	807	mask	r
i	762	838	834	865	mask	i
i	841	838	957	868	mask	i
r	971	844	988	865	mask	r
r	1002	838	1063	865	mask	r
r	759	875	844	903	mask	r
r	855	892	862	892	mask	r
r	875	875	903	903	mask	r
r	913	882	927	903	mask	r
r	937	875	968	903	mask	r
r	978	882	1012	903	mask	r
r	759	913	807	940	mask	r
r	821	913	906	940	mask	r
r	920	913	981	940	mask	r
r	995	909	1125	940	mask	r
r	1139	913	1166	940	mask	r
r	1176	913	1293	944	mask	r
r	1306	909	1337	940	mask	r
r	759	995	889	1029	mask	r
r	906	995	1016	1029	mask	r
i	762	1039	906	1067	mask	i
i	913	1039	944	1067	mask	i
i	954	1046	1002	1070	mask	i
r	1016	1039	1074	1067	mask	r
r	759	1077	814	1104	mask	r
r	824	1077	906	1108	mask	r
r	916	1091	927	1094	mask	r
r	937	1077	981	1104	mask	r
r	995	1084	1005	1101	mask	r
r	1019	1077	1063	1101	mask	r
r	1074	1084	1108	1101	mask	r
r	759	1111	807	1139	mask	r
r	821	1111	906	1139	mask	r
r	920	1111	947	1139	mask	r
r	957	1111	1012	1139	mask	r
r	1026	1111	1053	1139	mask	r
r	1067	1111	1111	1139	mask	r
r	1125	1111	1200	1142	mask	r
r	1214	1111	1248	1139	mask	r
i	759	1173	889	1204	mask	i
r	903	1173	964	1200	mask	r
r	759	1207	814	1234	mask	r
r	824	1207	848	1241	mask	r
r	858	1210	964	1234	mask	r
r	974	1224	981	1228	mask	r
r	995	1210	1039	1234	mask	r
r	1050	1217	1063	1234	mask	r
r	1074	1207	1142	1238	mask	r
r	1152	1217	1190	1234	mask	r
r	759	1245	807	1272	mask	r
r	817	1245	906	1272	mask	r
r	916	1245	947	1272	mask	r
r	957	1245	1012	1272	mask	r
