r	1184	418	1214	458	mask	r
r	1245	445	1302	448	mask	r
r	1079	438	1170	462	mask	r
r	536	509	617	556	mask	r
r	657	506	860	553	mask	r
r	880	506	937	553	mask	r
r	954	506	1197	570	mask	r
r	1214	506	1325	573	mask	r
r	1346	506	1521	573	mask	r
r	1545	526	1606	553	mask	r
r	1629	506	1805	553	mask	r
r	1825	509	1852	553	mask	r
r	732	587	894	634	mask	r
r	917	587	971	634	mask	r
r	991	590	1062	634	mask	r
r	1089	590	1251	654	mask	r
r	1278	590	1400	654	mask	r
r	620	684	732	732	mask	r
r	762	688	1126	749	mask	r
i	1157	705	1241	735	mask	i
i	1265	684	1322	732	mask	i
i	1346	684	1393	732	mask	i
i	1417	688	1771	735	mask	i
r	539	779	617	826	mask	r
r	657	779	735	823	mask	r
r	776	776	924	823	mask	r
r	961	776	1251	823	mask	r
r	1285	776	1437	826	mask	r
r	1474	779	1619	840	mask	r
r	1649	779	1852	826	mask	r
r	735	877	792	907	mask	r
r	819	860	1042	907	mask	r
r	779	954	853	1005	mask	r
r	880	958	1174	1022	mask	r
i	1197	958	1228	1002	mask	i
r	1255	958	1393	1022	mask	r
i	1386	958	1609	1005	mask	i
r	546	1039	620	1086	mask	r
r	664	1039	728	1083	mask	r
r	755	1039	924	1099	mask	r
r	944	1076	958	1103	mask	r
r	988	1039	1194	1086	mask	r
r	1214	1039	1349	1086	mask	r
r	1376	1045	1420	1086	mask	r
r	1440	1039	1481	1086	mask	r
r	1504	1039	1619	1103	mask	r
r	1639	1039	1852	1086	mask	r
r	718	1140	830	1187	mask	r
r	860	1140	1167	1204	mask	r
r	1197	1137	1440	1204	mask	r
i	1464	1140	1494	1184	mask	i
i	1521	1140	1680	1187	mask	i
r	543	1231	624	1275	mask	r
r	661	1231	725	1275	mask	r
r	745	1228	894	1275	mask	r
r	917	1231	941	1275	mask	r
r	971	1231	1012	1275	mask	r
r	1039	1231	1268	1278	mask	r
r	546	1312	624	1359	mask	r
r	664	1312	728	1356	mask	r
r	752	1312	995	1359	mask	r
r	1015	1329	1072	1359	mask	r
r	1096	1312	1309	1373	mask	r
r	624	1410	691	1457	mask	r
r	722	1410	961	1471	mask	r
i	995	1427	1076	1457	mask	i
i	1099	1410	1393	1471	mask	i
r	1423	1410	1481	1454	mask	r
r	1484	1447	1498	1471	mask	r
i	1525	1410	1555	1457	mask	i
i	1582	1413	1771	1474	mask	i
r	543	1508	624	1555	mask	r
r	668	1508	732	1555	mask	r
r	749	1508	900	1555	mask	r
r	924	1508	1042	1555	mask	r
r	1059	1508	1083	1555	mask	r
r	1106	1508	1143	1555	mask	r
r	1170	1508	1393	1555	mask	r
r	543	1592	624	1636	mask	r
r	664	1589	951	1653	mask	r
r	543	1673	624	1717	mask	r
r	664	1673	870	1720	mask	r
r	890	1673	948	1717	mask	r
r	975	1673	1042	1717	mask	r
r	1069	1673	1133	1717	mask	r
r	1164	1670	1592	1737	mask	r
r	776	1771	840	1818	mask	r
r	870	1767	1332	1832	mask	r
i	1356	1767	1417	1815	mask	i
i	1437	1771	1622	1815	mask	i
r	546	1852	624	1899	mask	r
r	664	1855	819	1899	mask	r
r	853	1852	907	1899	mask	r
r	937	1852	975	1899	mask	r
r	1015	1852	1272	1916	mask	r
r	1305	1852	1410	1916	mask	r
r	1447	1852	1501	1899	mask	r
r	1535	1852	1693	1899	mask	r
r	1730	1852	1859	1913	mask	r
r	711	1919	917	1980	mask	r
r	546	2000	627	2048	mask	r
r	654	2000	880	2048	mask	r
r	914	2000	1049	2048	mask	r
r	1096	2000	1153	2044	mask	r
r	1194	1997	1322	2048	mask	r
r	1373	1997	1606	2044	mask	r
r	1656	1997	1771	2044	mask	r
r	1818	1997	1859	2044	mask	r
r	749	2102	1002	2149	mask	r
r	1018	2081	1076	2129	mask	r
r	1096	2085	1265	2129	mask	r
r	546	2169	627	2213	mask	r
r	668	2166	792	2226	mask	r
r	816	2166	1170	2226	mask	r
r	1201	2166	1221	2209	mask	r
r	1248	2166	1433	2230	mask	r
r	546	2250	627	2294	mask	r
r	671	2250	823	2294	mask	r
r	846	2247	904	2294	mask	r
r	931	2247	1113	2311	mask	r
r	549	2331	630	2378	mask	r
r	668	2334	772	2378	mask	r
r	796	2331	914	2395	mask	r
r	934	2348	991	2378	mask	r
r	1018	2328	1292	2392	mask	r
r	549	2415	630	2459	mask	r
r	671	2415	772	2459	mask	r
r	796	2412	914	2476	mask	r
r	937	2412	961	2459	mask	r
r	981	2415	1150	2466	mask	r
r	1174	2412	1275	2476	mask	r
r	1302	2412	1356	2459	mask	r
r	1379	2412	1572	2459	mask	r
r	1595	2412	1653	2459	mask	r
r	1676	2415	1859	2459	mask	r
r	900	2513	964	2557	mask	r
r	991	2510	1255	2574	mask	r
i	1282	2510	1312	2557	mask	i
i	1342	2510	1504	2557	mask	i
r	549	2601	630	2648	mask	r
r	671	2601	789	2645	mask	r
r	819	2608	1062	2665	mask	r
r	1086	2618	1147	2645	mask	r
r	1174	2597	1332	2648	mask	r
r	1359	2601	1592	2662	mask	r
r	549	2682	630	2726	mask	r
r	671	2678	782	2726	mask	r
r	796	2678	850	2726	mask	r
r	877	2678	1160	2743	mask	r
r	1184	2678	1245	2726	mask	r
r	1275	2678	1420	2743	mask	r
i	1450	2675	1592	2722	mask	i
